nr;Artikelid;Varnummer;Namn;Namn2;Prisinklmoms;Pant;Volymiml;PrisPerLiter;Saljstart;Utgatt;Varugrupp;Typ;Stil;Forpackning;Forslutning;Ursprung;Ursprunglandnamn;Producent;Leverantor;Argang;Provadargang;Alkoholhalt;Sortiment;SortimentText;Ekologisk;Etiskt;EtisktEtikett;Koscher;RavarorBeskrivning
65702;608;657;Advocaat;;159.00;;500.00;318.00;06/05/1991;0;Likör;Grädd- och ägglikör;;Flaska;Skruvkapsyl;;Nederländerna;Bols;Edrington Sweden AB;;;15.00%;FS;Ordinarie sortiment;0;0;;0;
8634901;608086;86349;Marolo;Grappa di Barolo 9;849.00;;700.00;1212.86;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
8652601;608137;86526;Marolo;Grappa di Barolo 12;939.00;;700.00;1341.43;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
8661401;608182;86614;Marolo;Grappa di Barolo 15;1099.00;;700.00;1570.00;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
8635501;608205;86355;Marolo;Grappa di Barolo 20;1369.00;;700.00;1955.71;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
7027901;608216;70279;Marigny-Neuf;Sauvignon;120.00;;750.00;160.00;01/10/2011;0;Vitt vin;;;Flaska;;Loiredalen;Frankrike;Ampelidae;Oenoforos AB;2016;;13.00%;BS;Övrigt sortiment;1;0;;0;
8640101;608229;86401;Marolo Après;Grappa di Moscato;698.00;;700.00;997.14;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;2004;;42.00%;BS;Övrigt sortiment;0;0;;0;
8672001;608232;86720;Marolo;Grappa di Gewürztraminer;599.00;;700.00;855.71;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;42.00%;BS;Övrigt sortiment;0;0;;0;
8642101;608238;86421;Marolo;Grappa di Pigato;639.00;;700.00;912.86;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;44.00%;BS;Övrigt sortiment;0;0;;0;
8645801;608248;86458;Marolo La Bussianella;Poderi Aldo Conterno;649.00;;700.00;927.14;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;44.00%;BS;Övrigt sortiment;0;0;;0;
8637202;608254;86372;Marolo;Grappa di Arneis Vigneto Renesio;538.00;;500.00;1076.00;01/10/2011;0;Grappa och Marc;Grappa;;Flaska;;;Italien;Distilleria St Teresa dei Fratelli Marolo;Haugen-Gruppen AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
8504701;608306;85047;Tomintoul;10 Years;399.00;;700.00;570.00;01/10/2011;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;Tomintoul Distillery;Philipson Söderberg AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
182402;608322;1824;Somersby;Pear Cider;15.90;;330.00;48.18;26/09/2011;0;Cider;Söt;;Flaska;;;Internationellt märke;Carlsberg Sverige AB;Carlsberg Sverige AB;;;4.50%;FS;Ordinarie sortiment;0;0;;0;
35501;608325;355;Diplomático;Reserva;389.00;;700.00;555.71;01/10/2011;0;Rom;Mörk;;Flaska;;;Venezuela;Destilerías Unidas;Handpicked Wines Sweden AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
8528601;608339;85286;Tomintoul;Peated Malt;399.00;;700.00;570.00;01/10/2011;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;Tomintoul Distillery;Philipson Söderberg AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
8902701;608361;89027;St Peter's;Organic Ale;34.70;;500.00;69.40;01/10/2011;0;Öl;Ale brittisk-amerikansk stil;Engelsk pale ale och bitter;Flaska;;England;Storbritannien;St Peter's Brewery;Galatea AB;;;4.50%;BS;Övrigt sortiment;1;0;;0;
8907801;608402;89078;Weihenstephaner;Original;20.90;;500.00;41.80;01/10/2011;0;Öl;Ljus lager;Dortmunder och helles;Flaska;;;Tyskland;Weihenstephan;Galatea AB;;;5.10%;BS;Övrigt sortiment;0;0;;0;
8956803;608489;89568;Vedett;Extra White Weiss;27.00;;330.00;81.82;01/10/2011;0;Öl;Veteöl;Witbier;Flaska;;;Belgien;Duvel Moortgat;Galatea AB;;;4.70%;BS;Övrigt sortiment;0;0;;0;
8936903;608499;89369;La Trappe;Quadrupel;35.40;;330.00;107.27;01/10/2011;0;Öl;Ale belgisk stil;Abt och kvadrupel;Flaska;;;Nederländerna;Bierbrouwerij De Konigshoeven;Galatea AB;;;10.00%;BS;Övrigt sortiment;0;0;;0;
7060101;608625;70601;Vigneto;Sant'Eusanio;130.00;;750.00;173.33;01/10/2011;0;Rött vin;;;Flaska;;Abruzzerna;Italien;Valle Reale;The WineAgency Sweden AB;2009;;13.00%;BS;Övrigt sortiment;0;0;;0;
8507302;608653;85073;Braunstein;11:02;1002.00;;500.00;2004.00;01/10/2011;0;Whisky;Malt;;Flaska;;;Danmark;Bryghuset Braunstein;Galatea AB;;;46.00%;BS;Övrigt sortiment;0;0;;0;
7550801;608698;75508;Chateau Maris;Las Combes Grenache;170.00;;750.00;226.67;01/10/2011;0;Rött vin;;;Flaska;;Languedoc-Roussillon;Frankrike;Domaine des Comtes Mediterraneens;Ward Wines AB;2013;;14.50%;BS;Övrigt sortiment;1;0;;0;
8753802;608724;87538;Grönstedts;VO;309.00;;500.00;618.00;01/10/2011;0;Cognac;;;Flaska;;Cognac;Frankrike;V&S;Altia Sweden AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
273001;609136;2730;Marques de Valencia;Gran Reserva;69.00;;750.00;92.00;26/09/2011;0;Rött vin;;;Flaska;Naturkork;Valencia;Spanien;La Vina;Brandpartners AB;2009;;14.00%;FSB;Ordinarie sortiment;0;0;;0;Tempranillo.
771901;609142;7719;Charles Mignon;Brut Premium Reserve;199.00;;750.00;265.33;22/09/2011;0;Mousserande vin;Vitt Torrt;;Flaska;Naturkork;Champagne;Frankrike;Champagne Charles Mignon;Brandpartners AB;;;12.00%;FS;Ordinarie sortiment;0;0;;0;
8755601;609533;87556;Znaps;Forest Tale Vodka;312.00;;700.00;445.71;01/10/2011;0;Smaksatt sprit;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;37.50%;BS;Övrigt sortiment;0;0;;0;
8610601;609537;86106;Znaps;Pure Lake Gateway Vodka;310.00;;700.00;442.86;01/10/2011;0;Okryddad sprit;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;37.50%;BS;Övrigt sortiment;0;0;;0;
8755801;609540;87558;Znaps;Somerset Medley Vodka;312.00;;700.00;445.71;01/10/2011;0;Smaksatt sprit;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;37.50%;BS;Övrigt sortiment;0;0;;0;
8756401;609543;87564;Znaps;Norfolk Brink Vodka;312.00;;700.00;445.71;01/10/2011;0;Smaksatt sprit;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;37.50%;BS;Övrigt sortiment;0;0;;0;
8757801;609546;87578;Znaps;Margarita;163.00;;700.00;232.86;01/10/2011;0;Drinkar och Cocktails;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;15.00%;BS;Övrigt sortiment;0;0;;0;
8758201;609549;87582;Znaps;Cosmopolitan;163.00;;700.00;232.86;01/10/2011;0;Drinkar och Cocktails;;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;15.00%;BS;Övrigt sortiment;0;0;;0;
3001;61;30;Star;Dry Gin;199.00;;700.00;284.29;07/09/1992;0;Gin;;;Flaska;Skruvkapsyl;;Norge;Arcus;Arcus Sweden AB;;;37.50%;FS;Ordinarie sortiment;0;0;;0;
8771601;610091;87716;Znaps;Ruby Riddle Shot;261.00;;700.00;372.86;01/10/2011;0;Likör;Frukt- och bärlikör;;Flaska;;Södermanlands län;Sverige;Znaps Sweden AB;ZNAPS Sweden AB;;;25.00%;BS;Övrigt sortiment;0;0;;0;
7553101;610443;75531;Decero;Malbec;159.00;;750.00;212.00;01/11/2011;0;Rött vin;;;Flaska;;Cuyo;Argentina;Finca Decero;Enjoy Wine & Spirits AB;2014;;14.50%;BS;Övrigt sortiment;0;0;;0;
7580801;610446;75808;Decero;Cabernet Sauvignon;159.00;;750.00;212.00;01/11/2011;0;Rött vin;;;Flaska;;Cuyo;Argentina;Finca Decero;Enjoy Wine & Spirits AB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;
7506801;611664;75068;Moulin Touchais;;399.00;;750.00;532.00;01/11/2011;0;Vitt vin;Sött;;Flaska;;Loiredalen;Frankrike;Touchais;Vinunic AB;1997;;13.50%;BS;Övrigt sortiment;0;0;;0;
7500602;611768;75006;Recioto della Valpolicella;Corte Giara;279.00;;500.00;558.00;01/11/2011;0;Rött vin;Sött;;Flaska;;Venetien;Italien;Corte Giara;Enjoy Wine & Spirits AB;2014;;13.50%;BS;Övrigt sortiment;0;0;;0;
1019301;611828;10193;Greenall's Berkeley Square;;499.00;;700.00;712.86;01/03/2012;0;Gin;;;Flaska;Naturkork;;Storbritannien;G & J Greenall;Malundervik AB;;;40.00%;TST;;0;0;;0;
7556201;611934;75562;Côte de Beaune;Les Pierres Blanches;339.00;;750.00;452.00;01/11/2011;0;Rött vin;;;Flaska;;Bourgogne;Frankrike;Domaine de la Vougeraie;Winemarket Nordic AB;2014;;13.00%;BS;Övrigt sortiment;1;0;;0;
8951401;612690;89514;Qvänum Bitter;;44.80;;500.00;89.60;01/11/2011;0;Öl;Ale brittisk-amerikansk stil;Engelsk pale ale och bitter;Flaska;;Västra Götalands län;Sverige;Qvänum Mat & Malt AB;Qvänum Mat & Malt AB;;;6.30%;TSLS;Lokalt och småskaligt;0;0;;0;
7536402;612693;75364;A Mano;Aleatico Vino Passito;199.00;;500.00;398.00;01/11/2011;0;Rött vin;Sött;;Flaska;;Apulien;Italien;A Mano;Amka Vinimport AB;2010;;13.50%;BS;Övrigt sortiment;0;0;;0;
7018001;612706;70180;Pierre Finon;Syrah;163.00;;750.00;217.33;01/11/2011;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Finon;ClosProbus KB;2010;;12.50%;BS;Övrigt sortiment;0;0;;0;
7070801;612712;70708;Carchelo;;99.00;;750.00;132.00;01/11/2011;0;Rött vin;;;Flaska;;Jumilla;Spanien;Bodegas Carchelo;Brandpartners AB;2010;;14.00%;BS;Övrigt sortiment;0;0;;0;
7021401;612724;70214;Minervois;Cuvée Louise;171.00;;750.00;228.00;01/11/2011;0;Rött vin;;;Flaska;;Languedoc-Roussillon;Frankrike;Domaine Vordy Mayrannes;ClosProbus KB;2010;;14.50%;BS;Övrigt sortiment;0;0;;0;
7751401;612742;77514;Lellè;Prosecco Spumante;125.00;;750.00;166.67;01/11/2011;0;Mousserande vin;Vitt Torrt;;Flaska;;;Italien;Fattoria Giuseppe Savini;GustaVino AB;;;11.50%;BS;Övrigt sortiment;0;0;;0;
7537101;612770;75371;Tertulia;Rosso;85.00;;750.00;113.33;01/11/2011;0;Rött vin;;;Flaska;;;Italien;Fattoria Giuseppe Savini;GustaVino AB;2014;;12.00%;BS;Övrigt sortiment;0;0;;0;
7537401;612788;75374;Rondineto;Pinot Grigio;94.00;;750.00;125.33;01/11/2011;0;Vitt vin;;;Flaska;;Abruzzerna;Italien;Fattoria Giuseppe Savini;GustaVino AB;2014;;12.00%;BS;Övrigt sortiment;0;0;;0;
7537501;612833;75375;Tertulia;Bianco;85.00;;750.00;113.33;01/11/2011;0;Vitt vin;;;Flaska;;Abruzzerna;Italien;Fattoria Giuseppe Savini;GustaVino AB;2014;;11.50%;BS;Övrigt sortiment;0;0;;0;
7526802;612859;75268;Edone;Dolce Naturale;173.00;;500.00;346.00;01/11/2011;0;Rött vin;Sött;;Flaska;;Apulien;Italien;Esperia Vini;GustaVino AB;2006;;14.00%;BS;Övrigt sortiment;0;0;;0;
7508401;612890;75084;Viticoltori Casorzo;Bonarda;125.00;;750.00;166.67;01/11/2011;0;Rött vin;;;Flaska;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
7597202;612965;75972;286 Malvasia di Casorzo;Passito;209.00;;375.00;557.33;01/11/2011;0;Rött vin;Sött;;Flaska;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2012;;15.00%;BS;Övrigt sortiment;0;0;;0;
8777301;613592;87773;Jean Fillioux;Cigar Club;1721.00;;700.00;2458.57;01/11/2011;0;Cognac;;;Flaska;;Cognac;Frankrike;Jean Fillioux;Symposion International AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
8737704;613614;87377;A E Dor's Seasons;;1640.00;;800.00;2050.00;01/11/2011;0;Cognac;;;4 fl à 200 ml;;Cognac;Frankrike;A E Dor;Symposion International AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
7527601;614757;75276;Michael David;Chardonnay;179.00;;750.00;238.67;01/11/2011;0;Vitt vin;;;Flaska;;Kalifornien;USA;Michael-David Winery;janake wine group AB;2015;;14.50%;BS;Övrigt sortiment;0;0;;0;
7045401;615281;70454;Rosson;Amarone di Valpolicella Classico;191.00;;750.00;254.67;01/11/2011;0;Rött vin;;;Flaska;;Venetien;Italien;Terra di Pietra di Laura Albertini;Blentarps Vinimport;2007;;15.50%;BS;Övrigt sortiment;0;0;;0;
67802;616;678;Mandarine Napoléon;;259.00;;500.00;518.00;01/01/1955;0;Likör;Frukt- och bärlikör;;Flaska;Skruvkapsyl;;Belgien;Fourcroy;Nigab;;;38.00%;BS;Övrigt sortiment;0;0;;0;
8658801;616086;86588;Olmeca;Altos Plata;326.00;;700.00;465.71;01/11/2011;0;Tequila och Mezcal;;;Flaska;;;Mexiko;Colonial de Jalisco;Pernod Ricard Sweden AB;;;38.00%;BS;Övrigt sortiment;0;0;;0;
8606901;616199;86069;Cognac VSOP;Guy Pinard;494.00;;700.00;705.71;01/11/2011;0;Cognac;;;Flaska;;Cognac;Frankrike;Guy Pinard;Båstad Vinhandel AB;;;40.00%;BS;Övrigt sortiment;1;0;;0;
7555901;616219;75559;ARA Single Estate;Sauvignon Blanc;139.00;;750.00;185.33;01/11/2011;0;Vitt vin;;;Flaska;;Marlborough;Nya Zeeland;Winegrowers of ARA;Arvid Nordquist Vin och Sprithandel;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
8608901;616222;86089;Olmeca Altos;Reposado;355.00;;700.00;507.14;01/11/2011;0;Tequila och Mezcal;;;Flaska;;;Mexiko;Colonial de Jalisco;Pernod Ricard Sweden AB;;;38.00%;BS;Övrigt sortiment;0;0;;0;
7560301;616270;75603;ARA Single Estate;Pinot Noir;165.00;;750.00;220.00;01/11/2011;0;Rött vin;;;Flaska;;Marlborough;Nya Zeeland;Winegrowers of ARA;Arvid Nordquist Vin och Sprithandel;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
8609301;616501;86093;Martin Miller's Gin;;359.00;;700.00;512.86;01/11/2011;0;Gin;;;Flaska;;;Storbritannien;Reformed Spirits Company Ltd;Philipson Söderberg AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
8618201;616544;86182;Daron;XO;478.00;;700.00;682.86;01/11/2011;0;Calvados;;;Flaska;;Normandie;Frankrike;Cognac Ferrand;Spendrups Bryggeri AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
8618702;616547;86187;Daron;Fine;245.00;;500.00;490.00;01/11/2011;0;Calvados;;;Flaska;;Normandie;Frankrike;Cognac Ferrand;Spendrups Bryggeri AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
7525001;616559;75250;Cono Sur;Reserva Sauvignon Blanc;109.00;;750.00;145.33;01/11/2011;0;Vitt vin;;;Flaska;;Aconcagua;Chile;Viña Cono Sur;Spendrups Bryggeri AB;2012;;13.00%;BS;Övrigt sortiment;0;0;;0;
270001;616786;2700;Chianti;del Barone Ricasoli;95.00;;750.00;126.67;02/11/2011;0;Rött vin;Kryddigt & Mustigt;;Flaska;Naturkork;Toscana;Italien;Barone Ricasoli;WineWorld AB;2015;;13.00%;FS;Ordinarie sortiment;0;0;;0;Huvudakligen sangiovese och övriga druvsorter.
778402;616803;7784;Saracco;Moscato d'Asti;79.00;;375.00;210.67;02/11/2011;0;Vitt vin;Sött;;Flaska;Skruvkapsyl;Piemonte;Italien;Saracco;Mondo Wine Sweden AB;2012;;6.00%;BS;Övrigt sortiment;0;0;;0;
7751901;616829;77519;Odd Fellow;Cuvée Prestige Brut;342.00;;750.00;456.00;01/11/2011;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;JM Gobillard & Fils;Vin Champagne Produits de France AB;2006;;12.50%;BS;Övrigt sortiment;0;0;;0;
7580001;616851;75800;Barbera d'Asti;CaSorzo;116.00;;750.00;154.67;01/11/2011;0;Rött vin;;;Flaska;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2014;;13.50%;BS;Övrigt sortiment;0;0;;0;
7516701;616859;75167;Muncup;Monferrato Rosso;113.00;;750.00;150.67;01/11/2011;0;Rött vin;;;Flaska;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
7530501;616886;75305;Rondineto;Pecorino;94.00;;750.00;125.33;01/11/2011;0;Vitt vin;;;Flaska;;Abruzzerna;Italien;Fattoria Giuseppe Savini;GustaVino AB;2015;;12.00%;BS;Övrigt sortiment;0;0;;0;
8903801;616897;89038;Very Bad Elf;;38.80;;500.00;77.60;01/11/2011;0;Öl;Ale brittisk-amerikansk stil;Strong ale;Flaska;;England;Storbritannien;Ridgeway Brewing;AB Wicked Wine Sweden;;;7.50%;BS;Övrigt sortiment;0;0;;0;
7535701;616937;75357;Vignôt;Barbera d'Asti;116.00;;750.00;154.67;01/11/2011;0;Rött vin;;;Flaska;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2014;;14.00%;BS;Övrigt sortiment;0;0;;0;
7599006;616973;75990;Piemonte Cortese;Bianco;152.00;;1500.00;101.33;01/11/2011;0;Vitt vin;;;Magnum;;Piemonte;Italien;Cantina Sociale di Casorzo;GustaVino AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
7752101;616992;77521;Lanson;Extra Age Brut Rosé;619.00;;750.00;825.33;01/11/2011;0;Mousserande vin;Rosé;;Flaska;;Champagne;Frankrike;Lanson;Chris-Wine AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7067801;617005;70678;Rosso di Montefalco;;130.00;;750.00;173.33;01/11/2011;0;Rött vin;;;Flaska;;Umbrien;Italien;Lungarotti;Ward Wines AB;2009;;14.00%;BS;Övrigt sortiment;0;0;;0;
7558101;617008;75581;Rubesco;;114.00;;750.00;152.00;01/11/2011;0;Rött vin;;;Flaska;;Umbrien;Italien;Lungarotti;Ward Wines AB;2012;;13.50%;BS;Övrigt sortiment;0;0;;0;
7752201;617034;77522;Charles Heidsieck;Brut Réserve;457.00;;750.00;609.33;01/11/2011;0;Mousserande vin;Vitt Torrt;;Flaska;Naturkork;Champagne;Frankrike;Charles Heidsieck;Provinum Vinhandel AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;Pinot noir, pinot meunier och chardonnay.
7586701;617052;75867;Helfrich;Steinklotz Riesling Grand Cru;161.00;;750.00;214.67;01/11/2011;0;Vitt vin;;;Flaska;;Alsace;Frankrike;Helfrich;Fondberg;2013;;12.50%;BS;Övrigt sortiment;0;0;;0;
7576501;617108;75765;Iselis;Bianco;155.00;;750.00;206.67;01/11/2011;0;Vitt vin;;;Flaska;;Sardinien;Italien;Argiolas;Enjoy Wine & Spirits AB;2015;;14.50%;BS;Övrigt sortiment;0;0;;0;
7576901;617119;75769;La Prua;Corvina Rosso del Veneto;112.00;;750.00;149.33;01/11/2011;0;Rött vin;;;Flaska;;Venetien;Italien;Nordic Sea Winery;Oenoforos AB;2015;;13.50%;BS;Övrigt sortiment;0;0;;0;
8906301;617159;89063;Bad Elf;;34.80;;500.00;69.60;01/11/2011;0;Öl;Ale brittisk-amerikansk stil;Strong ale;Flaska;;England;Storbritannien;Ridgeway Brewing;AB Wicked Wine Sweden;;;6.00%;BS;Övrigt sortiment;0;0;;0;
7516001;617229;75160;Shelter;Spätburgunder;149.00;;750.00;198.67;01/11/2011;0;Rött vin;;;Flaska;;Baden;Tyskland;Shelter;janake wine group AB;2014;;13.50%;BS;Övrigt sortiment;0;0;;0;
7516201;617241;75162;Shelter;Blanc de Noir;149.00;;750.00;198.67;01/11/2011;0;Vitt vin;;;Flaska;;Baden;Tyskland;Shelter;janake wine group AB;2014;;12.00%;BS;Övrigt sortiment;0;0;;0;
7587001;617327;75870;Domaine La Barroche;Chateauneuf-du-Pape Signature;289.00;;750.00;385.33;01/11/2011;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine La Barroche;Bristly Wine Agents AB;2009;;15.00%;BS;Övrigt sortiment;0;0;;0;
7525308;617348;75253;Pata Negra;Apasionado;189.00;;3000.00;63.00;01/11/2011;0;Rött vin;Kryddigt & Mustigt;;Box;Vingtapp;Jumilla;Spanien;Bodegas Vinartis;Prime Wine Sweden AB;2016;;14.50%;BS;Övrigt sortiment;0;0;;0;
8699801;617360;86998;Hot n'Sweet;Soft Licorice;149.00;;700.00;212.86;01/11/2011;0;Likör;Krydd- och örtlikör;;Flaska;;;Danmark;Strandgaarden Wine & Spirits A/S;Arctic Beverage Sweden AB;;;16.00%;BS;Övrigt sortiment;0;0;;0;
7526401;617422;75264;Walnut Collectables;Sauvignon Blanc;159.00;;750.00;212.00;01/11/2011;0;Vitt vin;;;Flaska;;Marlborough;Nya Zeeland;Walnut Block Wines;Valid Wines Sweden AB;2014;;13.50%;BS;Övrigt sortiment;1;0;;0;
8694202;617515;86942;Croix du Rey;Bas-Armagnac XO;838.00;;500.00;1676.00;01/11/2011;0;Armagnac;;;Flaska;;Armagnac;Frankrike;Les Vignobles de Mandelaëre;Symposion International AB;;;48.00%;BS;Övrigt sortiment;1;0;;0;
8564001;617715;85640;Old Ballantruan;The Peated Malt;454.00;;700.00;648.57;01/11/2011;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;The Old Ballantruan Whisky Company;TOMP Beer Wine & Spirits AB;;;50.00%;BS;Övrigt sortiment;0;0;;0;
12702;617749;127;Dewatsuru Choinama;Futsu-shu;65.00;;300.00;216.67;02/04/2012;0;Sake;;;Flaska;Skruvkapsyl;;Japan;Akita Seishu;Akebono Unlimited AB;;;13.80%;FS;Ordinarie sortiment;0;0;;0;Ris.
8971603;617775;89716;Demory Paris;Astroblonde Pils;22.70;;330.00;68.79;01/11/2011;0;Öl;Ljus lager;Pilsner - tysk stil;Flaska;;;Internationellt märke;Bières Demory-Paris;Cask Sweden AB;;;4.80%;BS;Övrigt sortiment;0;0;;0;
8940003;617784;89400;Demory Paris;Roquette Blanche;22.80;;330.00;69.09;01/11/2011;0;Öl;Veteöl;Hefeweizen;Flaska;;;Internationellt märke;Bières Demory-Paris;Cask Sweden AB;;;5.70%;BS;Övrigt sortiment;0;0;;0;
7507301;617920;75073;Château Bégadan;Cuvée Tradition Cru Artisan;293.00;;750.00;390.67;01/11/2011;0;Rött vin;;;Flaska;;Bordeaux;Frankrike;;Sevengrapes;2010;;13.50%;BS;Övrigt sortiment;0;0;;0;
7535301;617923;75353;Château Béhèré;Cru Artisan;513.00;;750.00;684.00;01/11/2011;0;Rött vin;;;Flaska;;Bordeaux;Frankrike;;Sevengrapes;2010;;13.00%;BS;Övrigt sortiment;0;0;;0;
7508501;617950;75085;Clos de Bigos;Cru Artisan;410.00;;750.00;546.67;01/11/2011;0;Rött vin;;;Flaska;;Bordeaux;Frankrike;Château Margaux;Sevengrapes;2010;;12.50%;BS;Övrigt sortiment;0;0;;0;
7534501;617982;75345;Château d'Osmond;Cru Artisan;307.00;;750.00;409.33;01/11/2011;0;Rött vin;;;Flaska;;Bordeaux;Frankrike;;Sevengrapes;2010;;13.50%;BS;Övrigt sortiment;0;0;;0;
7541101;618143;75411;Picpoul de Pinet;;109.00;;750.00;145.33;01/11/2011;0;Vitt vin;;;Flaska;;Languedoc-Roussillon;Frankrike;Moulin de Gassac;Ward Wines AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
8973803;618151;89738;Castle Lager;;36.20;;330.00;109.70;01/11/2011;0;Öl;Ljus lager;Internationell stil;Flaska;;;Sydafrika;SAB Miller;World Beer Trading KB;;;5.00%;BS;Övrigt sortiment;0;0;;0;
201401;619055;2014;Fish Hoek;Chenin Blanc;81.00;;750.00;108.00;02/04/2012;0;Vitt vin;Friskt & Fruktigt;;Flaska;Skruvkapsyl;Western Cape;Sydafrika;Accolade Wines;TOMP Beer Wine & Spirits AB;;;13.00%;BS;Övrigt sortiment;0;0;;0;
8601601;619129;86016;Red Stag;;249.00;;700.00;355.71;01/12/2011;0;Likör;Frukt- och bärlikör;;Flaska;;Kentucky;USA;Jim Beam Brands;Edrington Sweden AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
536001;619553;5360;Meursault;Ropiteau;379.00;;750.00;505.33;16/11/2011;0;Vitt vin;;;Flaska;Naturkork;Bourgogne;Frankrike;Ropiteau Frères;Giertz Vinimport AB;2012;;13.50%;BS;Övrigt sortiment;0;0;;0;
8556901;619735;85569;Berrys' Islay Reserve;;771.00;;700.00;1101.43;01/12/2011;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;Berry Bros & Rudd;Clydesdale AB;;;46.00%;BS;Övrigt sortiment;0;0;;0;
614501;619749;6145;Fox Creek;Short Row Shiraz;159.00;;750.00;212.00;02/04/2012;0;Rött vin;;;Flaska;Skruvkapsyl;South Australia;Australien;Fox Creek Wines;Stellan Kramer AB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;Shiraz.
7518001;619832;75180;Amarone della Valpolicella;Le Guaite di Giulietta;487.00;;750.00;649.33;01/12/2011;0;Rött vin;;;Flaska;;Venetien;Italien;Bosco Giulietta;Blentarps Vinimport;2003;;17.00%;BS;Övrigt sortiment;0;0;;0;
536101;619836;5361;Bourgogne Cuvée Prestige;Francois Martenot Pinot Noir;109.00;;750.00;145.33;01/10/2011;0;Rött vin;Mjukt & Bärigt;;Flaska;Skruvkapsyl;Bourgogne;Frankrike;Francois Martenot;Apricot AB;2015;;12.00%;FS;Ordinarie sortiment;0;0;;0;Pinot noir.
536201;619839;5362;Bourgogne Cuvée Prestige;Francois Martenot Chardonnay;118.00;;750.00;157.33;01/10/2011;0;Vitt vin;Fylligt & Smakrikt;;Flaska;Skruvkapsyl;Bourgogne;Frankrike;Francois Martenot;Apricot AB;2015;;12.50%;FS;Ordinarie sortiment;0;0;;0;Chardonnay.
